"","id","infectionTimes","recoveryTimes","id2"
"150",150,5.60535041746863,14.9521498888351,7
"151",151,6.77770301529663,6.94738756336078,8
"152",152,NA,NA,NA
"153",153,NA,NA,NA
"154",154,NA,NA,NA
"155",155,9.48886032229793,11.03743675226,137
"156",156,5.84302742028474,6.2162565578838,55
"157",157,7.63658186552344,8.22479487064724,10
"158",158,8.43216628286417,8.69086201812255,11
"159",159,7.61233267819699,8.02789766199911,7
"160",160,7.13407139362012,7.52837962228501,7
"161",161,1.93354927844075,2.33361192947573,1
"162",162,NA,NA,NA
"163",163,9.67062150343011,10.2267799398132,16
"164",164,9.92556076531505,11.2800028888337,137
"165",165,10.6375581188512,19.0819161650583,16
"166",166,5.91205107842455,17.2340762879014,130
"167",167,NA,NA,NA
"168",168,9.24996561969303,10.3521366512349,15
"169",169,6.57226383765581,16.7927860573038,16
"170",170,9.64126787904775,11.427041874892,137
"171",171,9.08754709440332,12.3123062271961,78
"172",172,6.38078959121887,12.4856611615021,7
"173",173,7.20773814484153,9.91780022188007,7
"174",174,8.94940887508728,9.54178760685414,136
"175",175,6.57918343438873,7.41534672794254,40
"176",176,6.6449823693274,8.35693772782008,24
"177",177,6.07082069682723,12.8653238032686,122
"178",178,7.9709268005487,12.8479244379532,55
"179",179,6.6034255268322,10.2401217690543,68
"180",180,7.20824182258107,7.90340328033182,3
"181",181,NA,NA,NA
"182",182,NA,NA,NA
"183",183,NA,NA,NA
"184",184,7.11696579209267,7.74853902022821,15
"185",185,5.65953846983044,31.8044750598174,7
"186",186,NA,NA,NA
"187",187,8.91355376835304,20.4781011256975,130
"188",188,12.6059550159945,13.7346709912639,60
"189",189,NA,NA,NA
"190",190,5.22622024639744,13.4934320605933,7
"191",191,9.77170793195688,28.5908945015346,119
"192",192,7.54175170084532,8.28438266504399,9
"193",193,NA,NA,NA
"194",194,7.93048447247668,9.28551857489096,15
"195",195,7.50190285572681,16.5270733013037,8
"196",196,NA,NA,NA
"197",197,7.65269350066855,8.61243418950724,119
"198",198,6.9618215904265,7.09427087664661,116
"199",199,NA,NA,NA
"200",200,NA,NA,NA
"201",201,5.19315507194394,18.3923236005565,98
"202",202,7.56363673423312,8.31822335025865,122
"203",203,NA,NA,NA
"204",204,6.37878465345528,6.49229493659694,55
"205",205,6.65956480046613,7.28975452810767,85
"206",206,8.90365686036333,10.8093299056733,10
"207",207,11.1759608431481,13.8561707303806,60
"208",208,5.6874726437557,16.586836811287,149
"209",209,7.68382486719342,39.352375502907,10
"210",210,5.40723919749773,20.794891628578,149
"211",211,NA,NA,NA
"212",212,6.29371555093432,14.839514452533,25
"213",213,6.79178015203015,17.4615571292813,123
"214",214,6.57397524276658,7.1588633137352,7
"215",215,10.8486226483939,15.3625037537363,25
"216",216,5.25538239808804,21.6876199402534,5
"217",217,12.4856953918138,32.6588796787099,7
"218",218,8.33549385580505,14.7878566085418,55
"219",219,NA,NA,NA
"220",220,3.23061272394966,17.5555132573345,2
"221",221,4.51792184953431,18.2845945841426,220
"222",222,5.8676361624129,5.95548336852298,3
"223",223,4.9160591221453,13.7416013315597,3
"224",224,8.33005614125797,8.42198412841841,10
"225",225,10.7617574568537,15.9919850405968,40
"226",226,NA,NA,NA
"227",227,NA,NA,NA
"228",228,4.7567403855538,20.3521576599889,1
"229",229,NA,NA,NA
"230",230,11.3920534507703,14.1953849385959,60
"231",231,NA,NA,NA
"232",232,6.86598141666841,11.0740695914222,55
"233",233,NA,NA,NA
"234",234,NA,NA,NA
"235",235,7.67266833952293,12.8033578883158,119
"236",236,6.54622432706089,13.9012702613349,15
"237",237,5.02452295923952,23.4910707410732,7
"238",238,5.31456288742951,21.4434546933772,3
"239",239,NA,NA,NA
"240",240,5.78597371754239,17.3566233180967,7
"241",241,13.4618130431397,13.6190017828487,188
"242",242,5.6204418545456,5.7549784080928,133
"243",243,6.77562619676861,7.02752901957554,223
"244",244,9.57962235252041,11.1255743739551,122
"245",245,11.8366005365622,24.3657573373131,60
"246",246,NA,NA,NA
"247",247,6.17071680169152,18.2721482739324,221
"248",248,8.49813884098586,10.3696984487145,218
"249",249,5.06869235781592,29.857399275137,15
"250",250,5.65649385866379,5.89949056053999,210
"251",251,8.17833317681357,12.603244113909,10
"252",252,8.1915628053748,9.74496440531549,3
"253",253,6.19065007670562,12.8826670457533,3
"254",254,4.94670219625085,14.4937219830109,3
"255",255,9.72109989678452,10.3997535536286,40
"256",256,7.25400393492268,23.0871259150164,172
"257",257,10.4558268332923,11.5213390510658,138
"258",258,8.65592707838039,11.0193181240734,41
"259",259,7.63502894034863,7.88158323620247,221
"260",260,6.28152082141153,17.5105957644535,107
"261",261,5.98008576218157,11.9806079704327,221
"262",262,12.3123752999466,15.166537990703,6
"263",263,NA,NA,NA
"264",264,NA,NA,NA
"265",265,7.71870667529665,10.2689913868604,107
"266",266,5.10147948418162,5.16935894627768,3
"267",267,7.78388836201294,9.02784223844904,44
"268",268,11.2891126837403,37.5300972324832,207
"269",269,6.85070898845445,12.9206828824937,55
"270",270,NA,NA,NA
"271",271,8.36571782250024,10.138641137104,8
"272",272,8.56103602963103,9.34519580079232,119
"273",273,13.6944547010655,19.6122757968422,43
"274",274,7.02823979476103,11.0597783129725,6
"275",275,NA,NA,NA
"276",276,6.56426832476394,13.1126750675229,149
"277",277,6.268958924836,6.52184593809864,40
"278",278,7.32269575363502,8.63378005829591,101
"279",279,NA,NA,NA
"280",280,NA,NA,NA
"281",281,5.05456270029502,14.7696416146703,6
"282",282,7.83407938920095,8.17636327969278,55
"283",283,9.14850130931677,11.6583175559995,85
"284",284,4.97922629543491,14.9253747358019,3
"285",285,5.06051473377777,20.9283867319902,6
"286",286,8.57345650833247,12.5770834570871,119
"287",287,14.4065729552095,30.2540878126741,268
"288",288,NA,NA,NA
"289",289,8.92465971401768,14.3064341251426,149
"290",290,5.47828551265188,41.8260766970248,190
"291",291,NA,NA,NA
"292",292,13.6305180035562,15.4688882995679,268
"293",293,8.65990095306343,12.103134016504,10
"294",294,12.992334820345,13.4495936117618,10
"295",295,8.30078384182719,9.80808028348858,64
"296",296,12.9273998181905,16.1828390399652,230
"297",297,6.22916714735169,12.7176464554445,166
"298",298,8.80354555927265,9.120489387092,40
"299",299,11.8655669308798,12.1417011427243,230
"300",300,6.58904017916878,9.66194152839367,11
"301",301,7.29907552180337,7.3987681833545,1
"302",302,13.6239236775468,19.1226819973371,245
"303",303,NA,NA,NA
"304",304,NA,NA,NA
"305",305,NA,NA,NA
"306",306,7.20812632407747,10.2937388141452,3
"307",307,NA,NA,NA
"308",308,5.84719940785398,6.09742525318004,8
"309",309,8.37447437602366,8.75099644511582,125
"310",310,NA,NA,NA
"311",311,12.1457023195691,15.4319265731698,60
"312",312,1.47900282430066,36.5492202944172,2
"313",313,10.541649897707,10.9998969164831,57
"314",314,6.05679479106356,11.7033848014396,3
"315",315,6.66199279282286,7.0581144118114,11
"316",316,14.6990867501502,14.8777246875583,268
"317",317,10.8981863749754,23.7448539957171,83
"318",318,10.5789126343789,11.542369980397,171
"319",319,14.8813501212042,18.9910738812885,311
"320",320,NA,NA,NA
"321",321,NA,NA,NA
"322",322,10.0949644529735,10.5322913364773,10
"323",323,5.82580946032904,14.2322375507531,122
"324",324,6.04097294860329,36.3591642760692,40
"325",325,13.3349444687989,15.9792358720238,87
"326",326,5.924641083262,13.7622505029282,130
"327",327,NA,NA,NA
"328",328,13.6876508233221,16.951250056653,268
"329",329,12.2396514791701,24.7289467991076,60
"330",330,6.04361059777782,17.9557234422392,7
"331",331,NA,NA,NA
"332",332,10.4835447954216,16.2761279603764,60
"333",333,7.13324956978291,9.14137568614609,7
"334",334,NA,NA,NA
"335",335,NA,NA,NA
"336",336,NA,NA,NA
"337",337,NA,NA,NA
"338",338,6.03460488908047,11.387745281036,7
"339",339,7.27093050439297,8.5121064875644,16
"340",340,10.8594524804308,25.4583986438739,225
"341",341,NA,NA,NA
"342",342,5.32784284075496,5.38330292552143,101
"343",343,NA,NA,NA
"344",344,NA,NA,NA
"345",345,11.5471104594282,11.6825731162192,60
"346",346,5.45791860120602,20.3280189439467,7
"347",347,9.86734581869235,15.6538070236153,3
"348",348,8.13522475099755,55.3375174776504,125
"349",349,10.5485457209234,10.6352998678353,60
"350",350,8.95463315665418,12.0731603114287,93
"351",351,NA,NA,NA
"352",352,7.11920238608009,8.99492245835,6
"353",353,2.61732174723871,19.6894750212289,2
"354",354,NA,NA,NA
"355",355,9.67608597661352,10.7575683543424,55
"356",356,NA,NA,NA
"357",357,NA,NA,NA
"358",358,NA,NA,NA
"359",359,8.75739083063064,9.6312955472822,119
"360",360,NA,NA,NA
"361",361,NA,NA,NA
"362",362,7.62109527601826,7.77953513736641,98
"363",363,14.7006546207715,17.5454836600341,268
"364",364,NA,NA,NA
"365",365,9.57982956080149,10.7233674732658,3
"366",366,NA,NA,NA
"367",367,NA,NA,NA
"368",368,5.56972780681649,17.2875490901374,40
"369",369,0.453704956873149,23.9736322484123,2
"370",370,6.98036038143932,7.46375896364353,228
"371",371,3.17930281991301,3.8396390572188,1
"372",372,10.7591661092592,14.4846876683175,11
"373",373,NA,NA,NA
"374",374,5.30598478383261,18.1840846659671,40
"375",375,9.55026979984346,11.8992768496632,7
"376",376,8.19376772168643,9.2265788580543,10
"377",377,NA,NA,NA
"378",378,9.54947095452033,10.8913605747405,113
"379",379,2.8677753086184,4.3510186564293,1
"380",380,NA,NA,NA
"381",381,5.63590063848579,5.72503569301464,7
"382",382,NA,NA,NA
"383",383,NA,NA,NA
"384",384,6.05617426030435,6.15361796105226,7
"385",385,NA,NA,NA
"386",386,9.7174718762364,11.5828002499609,7
"387",387,12.365003423417,17.6855675317183,230
"388",388,14.8422918522673,27.5648167352307,316
"389",389,5.05817905368755,15.5260493963292,5
"390",390,NA,NA,NA
"391",391,NA,NA,NA
"392",392,NA,NA,NA
"393",393,8.30390328229316,9.24742666580611,3
"394",394,8.90719902561923,42.8771411013428,6
"395",395,NA,NA,NA
"396",396,NA,NA,NA
"397",397,7.30803589060325,12.3899049538734,148
"398",398,NA,NA,NA
"399",399,10.6019753811256,11.0935093479663,60
"400",400,13.3551003818702,16.8629144679867,10
"401",401,7.72921087046689,8.77543961730968,212
"402",402,4.79387008777186,18.9063853471998,2
"403",403,NA,NA,NA
"404",404,NA,NA,NA
"405",405,0.929052317093255,23.5005503868622,2
"406",406,NA,NA,NA
"407",407,8.6585260338642,18.8814423210387,16
"408",408,11.6895854159727,17.1158095816085,149
"409",409,11.0375319434357,13.5809440581512,5
"410",410,NA,NA,NA
"411",411,11.6667725943371,22.9252459390703,218
"412",412,NA,NA,NA
"413",413,13.8608575842468,15.8457130425535,285
"414",414,9.64742392377589,9.83455692964372,64
"415",415,7.26795306102694,10.4403113180372,149
"416",416,9.84172027745466,15.5465693245826,138
"417",417,NA,NA,NA
"418",418,NA,NA,NA
"419",419,9.34922103234302,9.43031268651403,25
"420",420,10.4772413207944,12.6330942192861,138
"421",421,6.89922569040106,8.79115643675539,149
"422",422,NA,NA,NA
"423",423,11.5491731909667,12.3554499135252,35
"424",424,NA,NA,NA
"425",425,11.1861071948358,22.3277588130812,187
"426",426,1.79044027262536,25.5074058635611,312
"427",427,NA,NA,NA
"428",428,NA,NA,NA
"429",429,NA,NA,NA
"430",430,5.63225898962538,16.3869955889308,6
"431",431,13.4558888235629,14.8581937802166,210
"432",432,7.13227817839704,7.49423377197684,172
"433",433,7.66472881474894,7.82065066893418,221
"434",434,14.3068869813737,22.8000956243015,85
"435",435,NA,NA,NA
"436",436,8.57546337950773,8.94227805244318,11
"437",437,NA,NA,NA
"438",438,7.97340467410948,8.48226996303024,15
"439",439,6.24675533533164,36.8283275424712,228
"440",440,NA,NA,NA
"441",441,7.91171947642422,9.70884383541152,130
"442",442,NA,NA,NA
"443",443,12.2730087391185,15.6901350464337,230
"444",444,5.60253514513282,16.9322686552973,7
"445",445,NA,NA,NA
"446",446,NA,NA,NA
"447",447,9.81975729800026,10.0935397386747,247
"448",448,NA,NA,NA
"449",449,11.9067663658224,24.1404303312743,228
"450",450,NA,NA,NA
"451",451,NA,NA,NA
"452",452,NA,NA,NA
"453",453,8.42279633944263,9.95111089284516,7
"454",454,NA,NA,NA
"455",455,9.82050287839077,11.2448837778561,7
"456",456,7.92036300171391,11.9674402835729,56
"457",457,6.43277189982651,23.5689075283048,253
"458",458,15.1756769688325,20.4049134408417,363
"459",459,NA,NA,NA
"460",460,7.71201117003782,12.182104223761,169
"461",461,14.485232200685,18.3239675036803,245
"462",462,8.48763641511811,9.07535597021014,68
"463",463,15.5485385694636,17.4854944940475,407
"464",464,NA,NA,NA
"465",465,NA,NA,NA
"466",466,NA,NA,NA
"467",467,NA,NA,NA
"468",468,6.66717276629106,10.4145793504011,45
"469",469,11.4283331799132,21.7285705469257,10
"470",470,11.5596805287792,23.2514707343215,260
"471",471,NA,NA,NA
"472",472,NA,NA,NA
"473",473,NA,NA,NA
"474",474,7.60163528669471,8.25308828740488,55
"475",475,NA,NA,NA
"476",476,NA,NA,NA
"477",477,7.55426288315296,25.6346987488953,116
"478",478,10.8668259813305,11.6137345062276,93
"479",479,NA,NA,NA
"480",480,NA,NA,NA
"481",481,11.1011009017348,12.673177509444,60
"482",482,11.2893333592009,12.9921979202404,6
"483",483,NA,NA,NA
"484",484,6.28899441793477,18.072060399092,55
"485",485,NA,NA,NA
"486",486,NA,NA,NA
"487",487,15.6912552757048,18.2630505658601,461
"488",488,NA,NA,NA
"489",489,NA,NA,NA
"490",490,8.65224661498882,11.3755782937573,7
"491",491,NA,NA,NA
"492",492,10.6383225330264,15.5092524985862,7
"493",493,NA,NA,NA
"494",494,8.29421610092112,37.6394403954105,130
"495",495,10.6034980802108,13.0837866665805,10
"496",496,13.5062966058425,16.3347326828502,10
"497",497,8.58599776145919,12.4656586996202,253
"498",498,14.7020701653172,22.9460618935309,296
"499",499,NA,NA,NA
"500",500,NA,NA,NA
